Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
SPNS,Sapiens International Corporation N.V.,12.61,618343342.1,n/a,1992,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/spns
SRPT,"Sarepta Therapeutics, Inc.",34.28,1883859560,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/srpt
SVRA,"Savara, Inc.",5.51,83494490.15,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/svra
SBFG,"SB Financial Group, Inc.",17.2774,84185306.36,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sbfg
SBFGP,"SB Financial Group, Inc.",16,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sbfgp
SBAC,SBA Communications Corporation,127.49,15464686928,n/a,1999,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sbac
SCSC,"ScanSource, Inc.",38.95,985992218.7,n/a,n/a,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/scsc
SMIT,"Schmitt Industries, Inc.",1.63,4883333.3,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/smit
SCHN,"Schnitzer Steel Industries, Inc.",19.4,524611443.8,n/a,1993,Consumer Durables,Industrial Specialties,http://www.nasdaq.com/symbol/schn
SCHL,Scholastic Corporation,41.84,1457127748,n/a,1992,Consumer Services,Books,http://www.nasdaq.com/symbol/schl
SCLN,"SciClone Pharmaceuticals, Inc.",9.7,501354752.9,n/a,1992,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/scln
SGMS,Scientific Games Corp,23.4,2077842148,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/sgms
SNI,"Scripps Networks Interactive, Inc",68.36,8870150238,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/sni
SCYX,"SCYNEXIS, Inc.",1.6992,43837426.31,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/scyx
SEAC,"SeaChange International, Inc.",2.46,86868147.3,n/a,1996,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/seac
SBCF,Seacoast Banking Corporation of Florida,23.24,946238399.1,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sbcf
STX,Seagate Technology PLC,43.05,12769811421,n/a,2002,Technology,Electronic Components,http://www.nasdaq.com/symbol/stx
SHIP,Seanergy Maritime Holdings Corp,0.665,24591265.09,n/a,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/ship
SHIPW,Seanergy Maritime Holdings Corp,0.1,0,n/a,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/shipw
SRSC,Sears Canada Inc. ,0.897,91384262.81,n/a,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/srsc
SHLD,Sears Holdings Corporation,9.53,1021149392,n/a,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/shld
SHLDW,Sears Holdings Corporation,2.45,0,n/a,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/shldw
SHOS,"Sears Hometown and Outlet Stores, Inc.",3.375,76666945.5,n/a,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/shos
SPNE,SeaSpine Holdings Corporation,9.84,115520025.6,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/spne
SGEN,"Seattle Genetics, Inc.",63.1,9005417271,n/a,2001,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/sgen
EYES,"Second Sight Medical Products, Inc.",1.16,65384129.64,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/eyes
EYESW,"Second Sight Medical Products, Inc.",0.34,0,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/eyesw
SCWX,SecureWorks Corp.,9.49,764572754,n/a,2016,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/scwx
SNFCA,Security National Financial Corporation,6.85,107693665.6,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/snfca
SEIC,SEI Investments Company,51.19,8124354867,n/a,1981,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/seic
SLCT,"Select Bancorp, Inc.",12.25,142841994.8,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/slct
SCSS,Select Comfort Corporation,30.23,1259865480,n/a,1998,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/scss
SIR,Select Income REIT,23.84,2131960397,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sir
SELB,"Selecta Biosciences, Inc.",13.51,251032039,n/a,2016,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/selb
SIGI,"Selective Insurance Group, Inc.",49.65,2892020151,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/sigi
LEDS,SemiLEDS Corporation,2.99,10523798.35,n/a,2010,Technology,Semiconductors,http://www.nasdaq.com/symbol/leds
SMTC,Semtech Corporation,35.55,2335033210,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/smtc
SENEA,Seneca Foods Corp.,35.6,347420435.6,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/senea
SENEB,Seneca Foods Corp.,39,380601039,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/seneb
SNES,"SenesTech, Inc.",7.24,73565944.08,n/a,2016,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/snes
SNH,Senior Housing Properties Trust,21.5,5107206299,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/snh
SNHNI,Senior Housing Properties Trust,24.7607,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/snhni
SNHNL,Senior Housing Properties Trust,26.3996,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/snhnl
SNMX,"Senomyx, Inc.",0.92,43713094.36,n/a,2004,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/snmx
SRTS,"Sensus Healthcare, Inc.",3.71,50185793.28,n/a,2016,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/srts
SRTSW,"Sensus Healthcare, Inc.",0.6,0,n/a,2016,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/srtsw
SQBG,"Sequential Brands Group, Inc.",3.48,218752935.7,n/a,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/sqbg
MCRB,"Seres Therapeutics, Inc.",9.98,403098467.4,n/a,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mcrb
SREV,"ServiceSource International, Inc.",3.29,291529568.2,n/a,2011,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/srev
SFBS,"ServisFirst Bancshares, Inc.",36.76,1942100497,n/a,2014,Finance,Major Banks,http://www.nasdaq.com/symbol/sfbs
SEV,"Sevcon, Inc.",14.08,75215261.44,n/a,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/sev
SVBI,Severn Bancorp Inc,7.1,86087251.5,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/svbi
SGOC,"SGOCO Group, Ltd",1.5,15195108,n/a,2010,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/sgoc
SMED,Sharps Compliance Corp,4.31,68986536.67,n/a,n/a,Basic Industries,Environmental Services,http://www.nasdaq.com/symbol/smed
SHSP,"SharpSpring, Inc.",3.88,32481602.36,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/shsp
SHEN,Shenandoah Telecommunications Co,31.55,1549408700,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/shen
PIXY,"ShiftPixy, Inc.",n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pixy
SHLO,"Shiloh Industries, Inc.",13.39,238850230.8,n/a,1993,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/shlo
SCCI,"Shimmick Construction Company, Inc.",n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/scci
TYHT,"Shineco, Inc.",4.01,84346628.72,n/a,2016,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/tyht
SHPG,Shire plc,182.57,15008160460,82204965,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/shpg
SCVL,"Shoe Carnival, Inc.",21.65,378611779.3,n/a,1993,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/scvl
SHBI,Shore Bancshares Inc,16.14,204536974.5,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/shbi
SHOR,"ShoreTel, Inc.",6.15,419892750.6,n/a,2007,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/shor
SFLY,"Shutterfly, Inc.",51.55,1740571368,n/a,2006,Miscellaneous,Other Consumer Services,http://www.nasdaq.com/symbol/sfly
SIFI,"SI Financial Group, Inc.",14.8,180613176.4,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/sifi
SIEB,Siebert Financial Corp.,4.05,89444760.3,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/sieb
SIEN,"Sientra, Inc.",7.72,147566734.6,n/a,2014,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/sien
BSRR,Sierra Bancorp,24.74,342197470.3,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bsrr
SRRA,"Sierra Oncology, Inc.",1.25,65335553.75,n/a,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/srra
SWIR,"Sierra Wireless, Inc.",28.05,902005448.9,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/swir
SIFY,Sify Technologies Limited,0.89,22336574.75,25097275,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/sify
SIGM,"Sigma Designs, Inc.",6.3,240364567.8,n/a,1986,Technology,Semiconductors,http://www.nasdaq.com/symbol/sigm
SGLB,"Sigma Labs, Inc.",2.75,12568047.25,n/a,n/a,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/sglb
SGLBW,"Sigma Labs, Inc.",0.9615,0,n/a,n/a,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/sglbw
SGMA,"SigmaTron International, Inc.",5.8578,24525513.19,n/a,1994,Technology,Electrical Products,http://www.nasdaq.com/symbol/sgma
SBNY,Signature Bank,141.34,7718601428,n/a,2004,Finance,Major Banks,http://www.nasdaq.com/symbol/sbny
SBNYW,Signature Bank,124,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sbnyw
SLGN,Silgan Holdings Inc.,62.36,3438665472,n/a,1997,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/slgn
SILC,Silicom Ltd,51.45,379783988.9,n/a,n/a,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/silc
SLAB,"Silicon Laboratories, Inc.",73.85,3128191324,n/a,2000,Technology,Semiconductors,http://www.nasdaq.com/symbol/slab
SIMO,Silicon Motion Technology Corporation,49.17,1733103644,35247176,2005,Technology,Semiconductors,http://www.nasdaq.com/symbol/simo
SPIL,"Siliconware Precision Industries Company, Ltd.",7.94,300000132.5,37783392,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/spil
SRUN,Silver Run Acquisition Corporation II,9.905,0,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/srun
SRUNU,Silver Run Acquisition Corporation II,10.33,0,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/srunu
SRUNW,Silver Run Acquisition Corporation II,1.5,0,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/srunw
SSRI,Silver Standard Resources Inc.,10.205,1219641146,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/ssri
SAMG,Silvercrest Asset Management Group Inc.,13.05,168886575,n/a,2013,Finance,Investment Managers,http://www.nasdaq.com/symbol/samg
SSNT,"SilverSun Technologies, Inc.",3.7999,17061182.41,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ssnt
SFNC,Simmons First National Corporation,52.45,1646428893,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sfnc
SLP,"Simulations Plus, Inc.",11.69,201542917.9,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/slp
SINA,Sina Corporation,83.49,5925616505,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/sina
SBGI,"Sinclair Broadcast Group, Inc.",34.95,3587425625,n/a,1995,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/sbgi
SINO,"Sino-Global Shipping America, Ltd.",3.24,31931933.4,n/a,n/a,Transportation,Oil Refining/Marketing,http://www.nasdaq.com/symbol/sino
SVA,"Sinovac Biotech, Ltd.",5.19,295345051.6,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sva
SIRI,Sirius XM Holdings Inc.,4.81,22438727455,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/siri
SRVA,"SIRVA, Inc.",n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/srva
SITO,"SITO Mobile, Ltd.",3.62,74865390.14,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/sito
SKYS,"Sky Solar Holdings, Ltd.",1.93,26806296.89,13889273,2014,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/skys
SKLN,Skyline Medical Inc.,1.9,11759913.2,n/a,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/skln
SPU,"SkyPeople Fruit Juice, Inc.",2.77,14329727.99,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/spu
SKYW,"SkyWest, Inc.",34.925,1806959219,n/a,1986,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/skyw
SWKS,"Skyworks Solutions, Inc.",102.53,18919302009,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/swks
SLM,SLM Corporation,11.19,4826631981,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/slm
SLMBP,SLM Corporation,69.98,279920000,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/slmbp
SND,"Smart Sand, Inc.",12.2,498435172.4,n/a,2016,n/a,n/a,http://www.nasdaq.com/symbol/snd
SMBK,"SmartFinancial, Inc.",22.6,185480256.6,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/smbk
SMSI,"Smith Micro Software, Inc.",1.09,13226610.45,n/a,1995,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/smsi
SMTX,SMTC Corporation,1.2,20075059.2,n/a,2000,Technology,Electrical Products,http://www.nasdaq.com/symbol/smtx
LNCE,"Snyder&#39;s-Lance, Inc.",36.14,3487447080,n/a,n/a,Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/lnce
SRAX,"Social Reality, Inc.",1.77,14204280.09,n/a,n/a,Technology,Advertising,http://www.nasdaq.com/symbol/srax
SCKT,"Socket Mobile, Inc.",3.97,23660862.55,n/a,n/a,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/sckt
SODA,SodaStream International Ltd.,54.21,1176241045,n/a,2010,Consumer Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/soda
SOHU,Sohu.com Inc.,39.53,1535637010,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/sohu
SLRC,Solar Capital Ltd.,21.89,925089481.1,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/slrc
SUNS,Solar Senior Capital Ltd.,17.99,288358453.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/suns
SEDG,"SolarEdge Technologies, Inc.",17.65,733428947.2,n/a,2015,Technology,Semiconductors,http://www.nasdaq.com/symbol/sedg
SLNO,"Soleno Therapeutics, Inc.",0.74,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/slno
SLNOW,"Soleno Therapeutics, Inc. ",0.07,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/slnow
SNGX,"Soligenix, Inc.",2.58,14119132.56,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sngx
SNGXW,"Soligenix, Inc.",0.9399,0,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sngxw
SONC,Sonic Corp.,28.92,1227123723,n/a,1991,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/sonc
SOFO,"Sonic Foundry, Inc.",4,17665692,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/sofo
SNOA,"Sonoma Pharmaceuticals, Inc.",6.695,28539138.03,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/snoa
SNOAW,"Sonoma Pharmaceuticals, Inc.",0.38,0,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/snoaw
SONS,"Sonus Networks, Inc.",7.985,395438344.3,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/sons
SPHS,"Sophiris Bio, Inc.",2.63,79192332.39,n/a,2013,n/a,n/a,http://www.nasdaq.com/symbol/sphs
SORL,"SORL Auto Parts, Inc.",4.5101,87067124.2,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/sorl
SRNE,"Sorrento Therapeutics, Inc.",1.65,124260290.6,n/a,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/srne
SOHO,Sotherly Hotels Inc.,6.19,89634610.69,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/soho
SOHOB,Sotherly Hotels Inc.,25.6,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sohob
SOHOM,Sotherly Hotels LP,26.58,0,n/a,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/sohom
SFBC,"Sound Financial Bancorp, Inc.",31.1,77746268,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/sfbc
SSB,South State Corporation,84.8,2479898917,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ssb
SFST,"Southern First Bancshares, Inc.",34.75,253159449,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sfst
SMBC,"Southern Missouri Bancorp, Inc.",32.0481,238759659,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/smbc
SONA,"Southern National Bancorp of Virginia, Inc.",16.855,208007437,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sona
SBSI,"Southside Bancshares, Inc.",34.45,984819256.2,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sbsi
OKSB,"Southwest Bancorp, Inc.",25.1,469046435.9,n/a,1993,Finance,Major Banks,http://www.nasdaq.com/symbol/oksb
SP,SP Plus Corporation,29.45,662290477.5,n/a,n/a,Consumer Services,Rental/Leasing Companies,http://www.nasdaq.com/symbol/sp
SPAN,"Span-America Medical Systems, Inc.",28.93,79980601.25,n/a,1983,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/span
SGRP,"SPAR Group, Inc.",0.91,18796814.4,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/sgrp
SPKE,"Spark Energy, Inc.",34.6,596575518.2,n/a,2014,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/spke
SPKEP,"Spark Energy, Inc.",26.59,0,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/spkep
ONCE,"Spark Therapeutics, Inc.",57.48,1787206672,n/a,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/once
SPAR,"Spartan Motors, Inc.",9,316149201,n/a,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/spar
SPTN,SpartanNash Company,36.5,1382618394,n/a,n/a,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/sptn
DWFI,SPDR Dorsey Wright Fixed Income Allocation ETF,25.3153,40504480,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dwfi
SPPI,"Spectrum Pharmaceuticals, Inc.",6.035,485287934.8,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sppi
ANY,Sphere 3D Corp.,0.203,20884801.99,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/any
SPEX,Spherix Incorporated,1.09,5388882.61,n/a,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/spex
SPI,"SPI Energy Co., Ltd.",0.5498,34525321.62,62796147,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/spi
SAVE,"Spirit Airlines, Inc.",55.085,3821224967,n/a,2011,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/save
SPLK,Splunk Inc.,67.38,9321336937,n/a,2012,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/splk
SPOK,"Spok Holdings, Inc.",17.25,354240152.3,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/spok
SPWH,"Sportsman&#39;s Warehouse Holdings, Inc.",5.17,218535589.8,n/a,2014,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/spwh
SBPH,"Spring Bank Pharmaceuticals, Inc.",11.19,105370321.7,n/a,2016,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sbph
FUND,"Sprott Focus Trust, Inc.",7.53,184099162.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fund
SFM,"Sprouts Farmers Market, Inc.",23.87,3281940843,n/a,2013,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/sfm
SPSC,"SPS Commerce, Inc.",58.99,1014193480,n/a,2010,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/spsc
SSNC,"SS&C Technologies Holdings, Inc.",36.71,7489150567,n/a,2010,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ssnc
STAA,STAAR Surgical Company,9.5,388857011.5,n/a,n/a,Health Care,Ophthalmic Goods,http://www.nasdaq.com/symbol/staa
STAF,"Staffing 360 Solutions, Inc.",0.74,10835064.46,n/a,1996,Technology,Professional Services,http://www.nasdaq.com/symbol/staf
STMP,Stamps.com Inc.,116.45,1981092233,n/a,1999,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/stmp
STLY,"Stanley Furniture Company, Inc.",1.06,15552561.68,n/a,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/stly
